Category,File,JSON_dB,WAV_dB,ΔdB
이륜차주행음,2.이륜자동차_14060_1.wav,114,78.91,35.09
이륜차주행음,2.이륜자동차_14061_1.wav,115,72.3,42.7
이륜차주행음,2.이륜자동차_14063_1.wav,113,77.48,35.52
이륜차주행음,2.이륜자동차_14064_1.wav,122,75.99,46.01
이륜차주행음,2.이륜자동차_14065_1.wav,113,73.16,39.84
이륜차주행음,2.이륜자동차_14066_1.wav,127,76.2,50.8
이륜차주행음,2.이륜자동차_14067_1.wav,101,76.88,24.12
이륜차주행음,2.이륜자동차_14070_1.wav,71,48.74,22.26
이륜차주행음,2.이륜자동차_14071_1.wav,106,71.89,34.11
이륜차주행음,2.이륜자동차_14073_1.wav,95,73.32,21.68
이륜차주행음,2.이륜자동차_14074_1.wav,119,75.59,43.41
이륜차주행음,2.이륜자동차_14075_1.wav,104,74.22,29.78
이륜차주행음,2.이륜자동차_14076_1.wav,110,71.87,38.13
이륜차주행음,2.이륜자동차_14078_1.wav,118,75.03,42.97
이륜차주행음,2.이륜자동차_14079_1.wav,108,79.87,28.13
이륜차주행음,2.이륜자동차_14080_1.wav,130,76.2,53.8
이륜차주행음,2.이륜자동차_14081_1.wav,122,76.08,45.92
이륜차주행음,2.이륜자동차_14083_1.wav,118,74.51,43.49
이륜차주행음,2.이륜자동차_14084_1.wav,110,76.13,33.87
이륜차주행음,2.이륜자동차_14085_1.wav,92,73.74,18.26
이륜차주행음,2.이륜자동차_14086_1.wav,113,78.35,34.65
이륜차주행음,2.이륜자동차_14087_1.wav,106,77.18,28.82
이륜차주행음,2.이륜자동차_14088_1.wav,113,75.95,37.05
이륜차주행음,2.이륜자동차_14090_1.wav,112,73.7,38.3
이륜차주행음,2.이륜자동차_14091_1.wav,121,76.2,44.8
이륜차주행음,2.이륜자동차_14092_1.wav,107,75.93,31.07
이륜차주행음,2.이륜자동차_14094_1.wav,105,75.14,29.86
이륜차주행음,2.이륜자동차_14095_1.wav,125,78.08,46.92
이륜차주행음,2.이륜자동차_14096_1.wav,124,75.47,48.53
이륜차주행음,2.이륜자동차_14097_1.wav,124,73.41,50.59
이륜차주행음,2.이륜자동차_14099_1.wav,123,74.87,48.13
이륜차주행음,2.이륜자동차_14100_1.wav,121,75.71,45.29
이륜차주행음,2.이륜자동차_14101_1.wav,102,77.19,24.81
이륜차주행음,2.이륜자동차_14102_1.wav,128,77.01,50.99
이륜차주행음,2.이륜자동차_14103_1.wav,72,58.45,13.55
이륜차주행음,2.이륜자동차_14104_1.wav,119,75.65,43.35
이륜차주행음,2.이륜자동차_14106_1.wav,125,75.22,49.78
이륜차주행음,2.이륜자동차_14108_1.wav,103,70.91,32.09
이륜차주행음,2.이륜자동차_14109_1.wav,73,55.23,17.77
이륜차주행음,2.이륜자동차_14110_1.wav,109,76.15,32.85
이륜차주행음,2.이륜자동차_14111_1.wav,104,75.66,28.34
이륜차주행음,2.이륜자동차_14113_1.wav,113,74.58,38.42
이륜차주행음,2.이륜자동차_14114_1.wav,115,77.53,37.47
이륜차주행음,2.이륜자동차_14116_1.wav,125,75.38,49.62
이륜차주행음,2.이륜자동차_14117_1.wav,107,78.86,28.14
이륜차주행음,2.이륜자동차_14118_1.wav,104,76.22,27.78
이륜차주행음,2.이륜자동차_14119_1.wav,103,73.87,29.13
이륜차주행음,2.이륜자동차_14121_1.wav,125,75.51,49.49
이륜차주행음,2.이륜자동차_14122_1.wav,98,74.19,23.81
이륜차주행음,2.이륜자동차_14123_1.wav,108,75.09,32.91
이륜차주행음,2.이륜자동차_14125_1.wav,120,74.46,45.54
이륜차주행음,2.이륜자동차_14126_1.wav,124,75.12,48.88
이륜차주행음,2.이륜자동차_14127_1.wav,103,73.85,29.15
이륜차주행음,2.이륜자동차_14129_1.wav,105,76.62,28.38
이륜차주행음,2.이륜자동차_14131_1.wav,116,75.98,40.02
이륜차주행음,2.이륜자동차_14132_1.wav,103,73.14,29.86
이륜차주행음,2.이륜자동차_14133_1.wav,126,77.57,48.43
이륜차주행음,2.이륜자동차_14134_1.wav,111,77.12,33.88
이륜차주행음,2.이륜자동차_14136_1.wav,124,75.63,48.37
이륜차주행음,2.이륜자동차_14138_1.wav,115,77.38,37.62
이륜차주행음,2.이륜자동차_14139_1.wav,92,74.13,17.87
이륜차주행음,2.이륜자동차_14141_1.wav,116,76.68,39.32
이륜차주행음,2.이륜자동차_14142_1.wav,108,76.92,31.08
이륜차주행음,2.이륜자동차_14144_1.wav,123,78.38,44.62
이륜차주행음,2.이륜자동차_14145_1.wav,125,75.64,49.36
이륜차주행음,2.이륜자동차_14146_1.wav,111,77.18,33.82
이륜차주행음,2.이륜자동차_14148_1.wav,113,74.52,38.48
이륜차주행음,2.이륜자동차_14149_1.wav,119,75.49,43.51
이륜차주행음,2.이륜자동차_14150_1.wav,113,79.77,33.23
이륜차주행음,2.이륜자동차_14151_1.wav,123,76.67,46.33
이륜차주행음,2.이륜자동차_14152_1.wav,117,74.58,42.42
이륜차주행음,2.이륜자동차_14154_1.wav,111,73.35,37.65
이륜차주행음,2.이륜자동차_14156_1.wav,121,76.62,44.38
이륜차주행음,2.이륜자동차_14158_1.wav,130,75.37,54.63
이륜차주행음,2.이륜자동차_14159_1.wav,113,73.15,39.85
이륜차주행음,2.이륜자동차_14160_1.wav,95,74.53,20.47
이륜차주행음,2.이륜자동차_14161_1.wav,125,78.66,46.34
이륜차주행음,2.이륜자동차_14162_1.wav,123,77.22,45.78
이륜차주행음,2.이륜자동차_14163_1.wav,103,78.42,24.58
이륜차주행음,2.이륜자동차_14164_1.wav,122,75.29,46.71
이륜차주행음,2.이륜자동차_14165_1.wav,119,75.9,43.1
이륜차주행음,2.이륜자동차_14166_1.wav,105,75.41,29.59
이륜차주행음,2.이륜자동차_14168_1.wav,111,74.21,36.79
이륜차주행음,2.이륜자동차_14170_1.wav,68,59.25,8.75
이륜차주행음,2.이륜자동차_14171_1.wav,130,72.88,57.12
이륜차주행음,2.이륜자동차_14172_1.wav,114,74.74,39.26
이륜차주행음,2.이륜자동차_14173_1.wav,115,76.95,38.05
이륜차주행음,2.이륜자동차_14174_1.wav,78,71.18,6.82
이륜차주행음,2.이륜자동차_14175_1.wav,99,73.6,25.4
이륜차주행음,2.이륜자동차_14176_1.wav,112,78.22,33.78
이륜차주행음,2.이륜자동차_14177_1.wav,74,70.61,3.39
이륜차주행음,2.이륜자동차_14178_1.wav,119,72.33,46.67
이륜차주행음,2.이륜자동차_14179_1.wav,115,75.59,39.41
이륜차주행음,2.이륜자동차_14181_1.wav,95,72.96,22.04
이륜차주행음,2.이륜자동차_14182_1.wav,124,76.19,47.81
이륜차주행음,2.이륜자동차_14183_1.wav,123,75.63,47.37
이륜차주행음,2.이륜자동차_14184_1.wav,127,74.24,52.76
이륜차주행음,2.이륜자동차_14185_1.wav,108,77.54,30.46
이륜차주행음,2.이륜자동차_14186_1.wav,72,59.01,12.99
이륜차주행음,2.이륜자동차_14187_1.wav,123,78.59,44.41
이륜차주행음,2.이륜자동차_14188_1.wav,123,75.91,47.09
이륜차주행음,2.이륜자동차_14189_1.wav,117,75.4,41.6
이륜차주행음,2.이륜자동차_14190_1.wav,120,75.99,44.01
이륜차주행음,2.이륜자동차_14191_1.wav,118,77.96,40.04
이륜차주행음,2.이륜자동차_14192_1.wav,127,77.18,49.82
이륜차주행음,2.이륜자동차_14193_1.wav,115,75.72,39.28
이륜차주행음,2.이륜자동차_14194_1.wav,119,74.91,44.09
이륜차주행음,2.이륜자동차_14195_1.wav,102,75.8,26.2
이륜차주행음,2.이륜자동차_14196_1.wav,126,77.68,48.32
이륜차주행음,2.이륜자동차_14197_1.wav,125,76.9,48.1
이륜차주행음,2.이륜자동차_14198_1.wav,94,73.27,20.73
이륜차주행음,2.이륜자동차_14199_1.wav,126,76.4,49.6
이륜차주행음,2.이륜자동차_14200_1.wav,100,77.5,22.5
이륜차주행음,2.이륜자동차_14202_1.wav,121,78.51,42.49
이륜차주행음,2.이륜자동차_14203_1.wav,101,77.28,23.72
이륜차주행음,2.이륜자동차_14204_1.wav,120,75.29,44.71
이륜차주행음,2.이륜자동차_14205_1.wav,90,73.43,16.57
이륜차주행음,2.이륜자동차_14206_1.wav,89,72.54,16.46
이륜차주행음,2.이륜자동차_14207_1.wav,123,74.03,48.97
이륜차주행음,2.이륜자동차_14208_1.wav,100,78.27,21.73
이륜차주행음,2.이륜자동차_14209_1.wav,109,77.46,31.54
이륜차주행음,2.이륜자동차_14210_1.wav,101,77.35,23.65
이륜차주행음,2.이륜자동차_14211_1.wav,113,75.54,37.46
이륜차주행음,2.이륜자동차_14212_1.wav,122,74.8,47.2
이륜차주행음,2.이륜자동차_14213_1.wav,111,76.33,34.67
이륜차주행음,2.이륜자동차_14214_1.wav,126,74.31,51.69
이륜차주행음,2.이륜자동차_14215_1.wav,111,69.27,41.73
이륜차주행음,2.이륜자동차_14216_1.wav,87,71.38,15.62
이륜차주행음,2.이륜자동차_14217_1.wav,113,76.04,36.96
이륜차주행음,2.이륜자동차_14218_1.wav,110,77.7,32.3
이륜차주행음,2.이륜자동차_14219_1.wav,126,75.44,50.56
이륜차주행음,2.이륜자동차_14220_1.wav,115,77.47,37.53
이륜차주행음,2.이륜자동차_14221_1.wav,120,77.98,42.02
이륜차주행음,2.이륜자동차_14223_1.wav,117,76.57,40.43
이륜차주행음,2.이륜자동차_14226_1.wav,123,70.92,52.08
이륜차주행음,2.이륜자동차_14227_1.wav,112,77.15,34.85
이륜차주행음,2.이륜자동차_14228_1.wav,125,76.65,48.35
이륜차주행음,2.이륜자동차_14229_1.wav,68,66.8,1.2
이륜차주행음,2.이륜자동차_14230_1.wav,122,77.02,44.98
이륜차주행음,2.이륜자동차_14231_1.wav,122,74.88,47.12
이륜차주행음,2.이륜자동차_14232_1.wav,105,74.17,30.83
이륜차주행음,2.이륜자동차_14233_1.wav,122,78.09,43.91
이륜차주행음,2.이륜자동차_14234_1.wav,112,76.7,35.3
이륜차주행음,2.이륜자동차_14235_1.wav,124,74.22,49.78
이륜차주행음,2.이륜자동차_14237_1.wav,117,73.73,43.27
이륜차주행음,2.이륜자동차_14238_1.wav,110,74.65,35.35
이륜차주행음,2.이륜자동차_14239_1.wav,119,74.69,44.31
이륜차주행음,2.이륜자동차_14240_1.wav,97,71.43,25.57
이륜차주행음,2.이륜자동차_14242_1.wav,127,73.75,53.25
이륜차주행음,2.이륜자동차_14244_1.wav,125,77.32,47.68
이륜차주행음,2.이륜자동차_14245_1.wav,99,74.54,24.46
이륜차주행음,2.이륜자동차_14246_1.wav,117,73.16,43.84
이륜차주행음,2.이륜자동차_14247_1.wav,108,87.87,20.13
이륜차주행음,2.이륜자동차_14248_1.wav,116,73.5,42.5
이륜차주행음,2.이륜자동차_14249_1.wav,97,74.04,22.96
이륜차주행음,2.이륜자동차_14250_1.wav,124,74.38,49.62
이륜차주행음,2.이륜자동차_14251_1.wav,105,77.19,27.81
이륜차주행음,2.이륜자동차_14252_1.wav,118,74.19,43.81
이륜차주행음,2.이륜자동차_14253_1.wav,113,76.53,36.47
이륜차주행음,2.이륜자동차_14254_1.wav,111,75.44,35.56
이륜차주행음,2.이륜자동차_14255_1.wav,112,76.63,35.37
이륜차주행음,2.이륜자동차_14258_1.wav,126,75.28,50.72
이륜차주행음,2.이륜자동차_14259_1.wav,112,75.92,36.08
이륜차주행음,2.이륜자동차_14260_1.wav,114,78.26,35.74
이륜차주행음,2.이륜자동차_14261_1.wav,77,72.63,4.37
이륜차주행음,2.이륜자동차_14262_1.wav,108,78.31,29.69
이륜차주행음,2.이륜자동차_14264_1.wav,116,72.56,43.44
이륜차주행음,2.이륜자동차_14265_1.wav,118,75.58,42.42
이륜차주행음,2.이륜자동차_14267_1.wav,107,79.64,27.36
이륜차주행음,2.이륜자동차_14268_1.wav,71,43.03,27.97
이륜차주행음,2.이륜자동차_14269_1.wav,121,73.04,47.96
이륜차주행음,2.이륜자동차_14270_1.wav,128,73.31,54.69
이륜차주행음,2.이륜자동차_14271_1.wav,122,79.11,42.89
이륜차주행음,2.이륜자동차_14272_1.wav,108,75.54,32.46
이륜차주행음,2.이륜자동차_14273_1.wav,111,79.16,31.84
이륜차주행음,2.이륜자동차_14274_1.wav,101,75.03,25.97
이륜차주행음,2.이륜자동차_14275_1.wav,112,75.37,36.63
이륜차주행음,2.이륜자동차_14276_1.wav,106,74.24,31.76
이륜차주행음,2.이륜자동차_14278_1.wav,116,76.39,39.61
이륜차주행음,2.이륜자동차_14279_1.wav,120,76.34,43.66
이륜차주행음,2.이륜자동차_14280_1.wav,104,76.07,27.93
이륜차주행음,2.이륜자동차_14281_1.wav,123,75.57,47.43
이륜차주행음,2.이륜자동차_14282_1.wav,116,73.39,42.61
이륜차주행음,2.이륜자동차_14283_1.wav,91,73.63,17.37
이륜차주행음,2.이륜자동차_14285_1.wav,126,72.02,53.98
이륜차주행음,2.이륜자동차_14286_1.wav,114,75.82,38.18
이륜차주행음,2.이륜자동차_14287_1.wav,104,72.64,31.36
이륜차주행음,2.이륜자동차_14288_1.wav,108,77.97,30.03
이륜차주행음,2.이륜자동차_14289_1.wav,124,75.06,48.94
이륜차주행음,2.이륜자동차_14290_1.wav,114,74.86,39.14
이륜차주행음,2.이륜자동차_14291_1.wav,125,72.98,52.02
이륜차주행음,2.이륜자동차_14292_1.wav,103,72.16,30.84
이륜차주행음,2.이륜자동차_14294_1.wav,107,71.86,35.14
이륜차주행음,2.이륜자동차_14296_1.wav,109,77.9,31.1
이륜차주행음,2.이륜자동차_14298_1.wav,86,67.95,18.05
이륜차주행음,2.이륜자동차_14299_1.wav,129,76.45,52.55
이륜차주행음,2.이륜자동차_14300_1.wav,111,75.46,35.54
이륜차주행음,2.이륜자동차_14301_1.wav,113,77.07,35.93
이륜차주행음,2.이륜자동차_14302_1.wav,103,72.25,30.75
이륜차주행음,2.이륜자동차_14303_1.wav,118,74.4,43.6
이륜차주행음,2.이륜자동차_14305_1.wav,115,74.08,40.92
이륜차주행음,2.이륜자동차_14306_1.wav,103,74.16,28.84
이륜차주행음,2.이륜자동차_14307_1.wav,120,77.25,42.75
이륜차주행음,2.이륜자동차_14308_1.wav,121,77.89,43.11
이륜차주행음,2.이륜자동차_14309_1.wav,118,72.54,45.46
이륜차주행음,2.이륜자동차_14310_1.wav,125,74.63,50.37
이륜차주행음,2.이륜자동차_14311_1.wav,112,79.44,32.56
이륜차주행음,2.이륜자동차_14313_1.wav,127,77.93,49.07
이륜차주행음,2.이륜자동차_14314_1.wav,128,77.47,50.53
이륜차주행음,2.이륜자동차_14315_1.wav,83,72.41,10.59
이륜차주행음,2.이륜자동차_14316_1.wav,124,78.24,45.76
이륜차주행음,2.이륜자동차_14318_1.wav,108,75.57,32.43
이륜차주행음,2.이륜자동차_14319_1.wav,90,75.23,14.77
이륜차주행음,2.이륜자동차_14320_1.wav,121,76.67,44.33
이륜차주행음,2.이륜자동차_14321_1.wav,121,74.99,46.01
이륜차주행음,2.이륜자동차_14323_1.wav,122,75.27,46.73
이륜차주행음,2.이륜자동차_14324_1.wav,118,72.06,45.94
이륜차주행음,2.이륜자동차_14325_1.wav,73,50.16,22.84
이륜차주행음,2.이륜자동차_14326_1.wav,129,72.2,56.8
이륜차주행음,2.이륜자동차_14327_1.wav,115,75.82,39.18
이륜차주행음,2.이륜자동차_14328_1.wav,125,76.85,48.15
이륜차주행음,2.이륜자동차_14330_1.wav,102,74.82,27.18
이륜차주행음,2.이륜자동차_14331_1.wav,126,74.9,51.1
이륜차주행음,2.이륜자동차_14332_1.wav,124,77.78,46.22
이륜차주행음,2.이륜자동차_14333_1.wav,112,77.01,34.99
이륜차주행음,2.이륜자동차_14334_1.wav,121,75.56,45.44
이륜차주행음,2.이륜자동차_14335_1.wav,119,76.57,42.43
이륜차주행음,2.이륜자동차_14336_1.wav,123,77.24,45.76
이륜차주행음,2.이륜자동차_14337_1.wav,114,73.25,40.75
이륜차주행음,2.이륜자동차_14338_1.wav,127,75.82,51.18
이륜차주행음,2.이륜자동차_14339_1.wav,128,75.81,52.19
이륜차주행음,2.이륜자동차_14340_1.wav,111,77.54,33.46
이륜차주행음,2.이륜자동차_14341_1.wav,127,72.8,54.2
이륜차주행음,2.이륜자동차_14344_1.wav,126,77.21,48.79
이륜차주행음,2.이륜자동차_14345_1.wav,116,74.82,41.18
이륜차주행음,2.이륜자동차_14346_1.wav,100,75.98,24.02
이륜차주행음,2.이륜자동차_14347_1.wav,116,78.44,37.56
이륜차주행음,2.이륜자동차_14348_1.wav,113,74.28,38.72
이륜차주행음,2.이륜자동차_14349_1.wav,118,77.06,40.94
이륜차주행음,2.이륜자동차_14350_1.wav,121,75.64,45.36
이륜차주행음,2.이륜자동차_14351_1.wav,128,75.66,52.34
이륜차주행음,2.이륜자동차_14352_1.wav,114,78.61,35.39
이륜차주행음,2.이륜자동차_14353_1.wav,117,76.19,40.81
이륜차주행음,2.이륜자동차_14355_1.wav,110,77.83,32.17
이륜차주행음,2.이륜자동차_14356_1.wav,69,45.93,23.07
이륜차주행음,2.이륜자동차_14357_1.wav,121,74.97,46.03
이륜차주행음,2.이륜자동차_14358_1.wav,110,76.21,33.79
이륜차주행음,2.이륜자동차_14359_1.wav,98,73.43,24.57
이륜차주행음,2.이륜자동차_14360_1.wav,122,77.34,44.66
이륜차주행음,2.이륜자동차_14362_1.wav,130,74.62,55.38
이륜차주행음,2.이륜자동차_14363_1.wav,73,43.32,29.68
이륜차주행음,2.이륜자동차_14364_1.wav,122,76.81,45.19
이륜차주행음,2.이륜자동차_14365_1.wav,107,78.04,28.96
이륜차주행음,2.이륜자동차_14366_1.wav,115,76.74,38.26
이륜차주행음,2.이륜자동차_14367_1.wav,93,73.4,19.6
이륜차주행음,2.이륜자동차_14368_1.wav,126,77.25,48.75
이륜차주행음,2.이륜자동차_14369_1.wav,107,75.42,31.58
이륜차주행음,2.이륜자동차_14371_1.wav,125,72.36,52.64
이륜차주행음,2.이륜자동차_14373_1.wav,78,72.52,5.48
이륜차주행음,2.이륜자동차_14375_1.wav,102,76.36,25.64
이륜차주행음,2.이륜자동차_14376_1.wav,114,74.47,39.53
이륜차주행음,2.이륜자동차_14377_1.wav,117,72.5,44.5
이륜차주행음,2.이륜자동차_14378_1.wav,124,76.37,47.63
이륜차주행음,2.이륜자동차_14379_1.wav,101,74.64,26.36
이륜차주행음,2.이륜자동차_14380_1.wav,100,73.77,26.23
이륜차주행음,2.이륜자동차_14381_1.wav,103,72.32,30.68
이륜차주행음,2.이륜자동차_14382_1.wav,123,78.17,44.83
이륜차주행음,2.이륜자동차_14383_1.wav,111,75.43,35.57
이륜차주행음,2.이륜자동차_14385_1.wav,123,73.85,49.15
이륜차주행음,2.이륜자동차_14386_1.wav,118,75.58,42.42
이륜차주행음,2.이륜자동차_14387_1.wav,123,76.13,46.87
이륜차주행음,2.이륜자동차_14388_1.wav,112,74.42,37.58
이륜차주행음,2.이륜자동차_14389_1.wav,116,75.07,40.93
이륜차주행음,2.이륜자동차_14390_1.wav,107,78.55,28.45
이륜차주행음,2.이륜자동차_14391_1.wav,127,78.86,48.14
이륜차주행음,2.이륜자동차_14394_1.wav,73,57.82,15.18
이륜차주행음,2.이륜자동차_14395_1.wav,111,73.03,37.97
이륜차주행음,2.이륜자동차_14396_1.wav,116,72.19,43.81
이륜차주행음,2.이륜자동차_14397_1.wav,106,74.37,31.63
이륜차주행음,2.이륜자동차_14398_1.wav,106,75.2,30.8
이륜차주행음,2.이륜자동차_14399_1.wav,125,76.04,48.96
이륜차주행음,2.이륜자동차_14400_1.wav,83,71.48,11.52
이륜차주행음,2.이륜자동차_14401_1.wav,92,71.16,20.84
이륜차주행음,2.이륜자동차_14402_1.wav,114,77.53,36.47
이륜차주행음,2.이륜자동차_14403_1.wav,124,72.11,51.89
이륜차주행음,2.이륜자동차_14404_1.wav,111,77.93,33.07
이륜차주행음,2.이륜자동차_14405_1.wav,103,75.76,27.24
이륜차주행음,2.이륜자동차_14407_1.wav,119,76.61,42.39
이륜차주행음,2.이륜자동차_14408_1.wav,85,72.63,12.37
이륜차주행음,2.이륜자동차_14409_1.wav,116,77.77,38.23
이륜차주행음,2.이륜자동차_14410_1.wav,122,78.24,43.76
이륜차주행음,2.이륜자동차_14411_1.wav,127,76.21,50.79
이륜차주행음,2.이륜자동차_14412_1.wav,115,77.86,37.14
이륜차주행음,2.이륜자동차_14413_1.wav,99,73.58,25.42
이륜차주행음,2.이륜자동차_14414_1.wav,123,75.16,47.84
이륜차주행음,2.이륜자동차_14415_1.wav,113,77.44,35.56
이륜차주행음,2.이륜자동차_14416_1.wav,121,76.88,44.12
이륜차주행음,2.이륜자동차_14417_1.wav,94,76.33,17.67
이륜차주행음,2.이륜자동차_14419_1.wav,129,75.0,54.0
이륜차주행음,2.이륜자동차_14420_1.wav,110,73.82,36.18
이륜차주행음,2.이륜자동차_14421_1.wav,118,74.75,43.25
이륜차주행음,2.이륜자동차_14422_1.wav,121,79.03,41.97
이륜차주행음,2.이륜자동차_14423_1.wav,107,75.47,31.53
이륜차주행음,2.이륜자동차_14424_1.wav,114,77.43,36.57
이륜차주행음,2.이륜자동차_14425_1.wav,128,74.31,53.69
이륜차주행음,2.이륜자동차_14426_1.wav,117,74.23,42.77
이륜차주행음,2.이륜자동차_14427_1.wav,122,74.74,47.26
이륜차주행음,2.이륜자동차_14428_1.wav,102,77.62,24.38
이륜차주행음,2.이륜자동차_14430_1.wav,130,72.03,57.97
이륜차주행음,2.이륜자동차_14431_1.wav,130,77.1,52.9
이륜차주행음,2.이륜자동차_14432_1.wav,124,76.55,47.45
이륜차주행음,2.이륜자동차_14433_1.wav,120,76.02,43.98
이륜차주행음,2.이륜자동차_14434_1.wav,118,77.33,40.67
이륜차주행음,2.이륜자동차_14435_1.wav,121,76.62,44.38
이륜차주행음,2.이륜자동차_14436_1.wav,120,74.75,45.25
이륜차주행음,2.이륜자동차_14437_1.wav,118,76.03,41.97
이륜차주행음,2.이륜자동차_14439_1.wav,109,75.9,33.1
이륜차주행음,2.이륜자동차_14441_1.wav,124,75.31,48.69
이륜차주행음,2.이륜자동차_14442_1.wav,113,76.09,36.91
이륜차주행음,2.이륜자동차_14443_1.wav,110,75.63,34.37
이륜차주행음,2.이륜자동차_14446_1.wav,128,77.96,50.04
이륜차주행음,2.이륜자동차_14447_1.wav,93,72.09,20.91
이륜차주행음,2.이륜자동차_14448_1.wav,118,73.67,44.33
이륜차주행음,2.이륜자동차_14449_1.wav,122,78.29,43.71
이륜차주행음,2.이륜자동차_14450_1.wav,121,71.38,49.62
이륜차주행음,2.이륜자동차_14452_1.wav,126,76.19,49.81
이륜차주행음,2.이륜자동차_14453_1.wav,107,70.4,36.6
이륜차주행음,2.이륜자동차_14454_1.wav,106,76.54,29.46
이륜차주행음,2.이륜자동차_14455_1.wav,112,76.31,35.69
이륜차주행음,2.이륜자동차_14456_1.wav,119,77.02,41.98
이륜차주행음,2.이륜자동차_14457_1.wav,101,74.22,26.78
이륜차주행음,2.이륜자동차_14458_1.wav,125,78.42,46.58
이륜차주행음,2.이륜자동차_14460_1.wav,120,72.28,47.72
이륜차주행음,2.이륜자동차_14461_1.wav,110,72.65,37.35
이륜차주행음,2.이륜자동차_14463_1.wav,100,72.28,27.72
이륜차주행음,2.이륜자동차_14464_1.wav,124,79.17,44.83
이륜차주행음,2.이륜자동차_14465_1.wav,72,61.84,10.16
이륜차주행음,2.이륜자동차_14466_1.wav,117,75.72,41.28
이륜차주행음,2.이륜자동차_14467_1.wav,111,75.65,35.35
이륜차주행음,2.이륜자동차_14468_1.wav,126,77.19,48.81
이륜차주행음,2.이륜자동차_14469_1.wav,114,74.42,39.58
이륜차주행음,2.이륜자동차_14470_1.wav,105,78.59,26.41
이륜차주행음,2.이륜자동차_14471_1.wav,113,73.85,39.15
이륜차주행음,2.이륜자동차_14473_1.wav,68,47.22,20.78
이륜차주행음,2.이륜자동차_14474_1.wav,120,76.65,43.35
이륜차주행음,2.이륜자동차_14475_1.wav,105,74.14,30.86
이륜차주행음,2.이륜자동차_14476_1.wav,125,73.21,51.79
이륜차주행음,2.이륜자동차_14477_1.wav,108,78.42,29.58
이륜차주행음,2.이륜자동차_14478_1.wav,94,72.09,21.91
이륜차주행음,2.이륜자동차_14479_1.wav,127,77.4,49.6
이륜차주행음,2.이륜자동차_14480_1.wav,122,74.19,47.81
이륜차주행음,2.이륜자동차_14481_1.wav,126,76.25,49.75
이륜차주행음,2.이륜자동차_14483_1.wav,118,76.78,41.22
이륜차주행음,2.이륜자동차_14484_1.wav,126,76.14,49.86
이륜차주행음,2.이륜자동차_14485_1.wav,106,75.49,30.51
이륜차주행음,2.이륜자동차_14486_1.wav,129,75.93,53.07
이륜차주행음,2.이륜자동차_14487_1.wav,121,75.83,45.17
이륜차주행음,2.이륜자동차_14489_1.wav,109,74.85,34.15
이륜차주행음,2.이륜자동차_14490_1.wav,112,75.88,36.12
이륜차주행음,2.이륜자동차_14491_1.wav,108,76.35,31.65
이륜차주행음,2.이륜자동차_14492_1.wav,128,75.41,52.59
이륜차주행음,2.이륜자동차_14493_1.wav,118,78.13,39.87
이륜차주행음,2.이륜자동차_14495_1.wav,122,76.01,45.99
이륜차주행음,2.이륜자동차_14496_1.wav,109,74.59,34.41
이륜차주행음,2.이륜자동차_14497_1.wav,107,77.94,29.06
이륜차주행음,2.이륜자동차_14498_1.wav,99,73.37,25.63
이륜차주행음,2.이륜자동차_14499_1.wav,110,74.8,35.2
이륜차주행음,2.이륜자동차_14500_1.wav,118,77.41,40.59
이륜차주행음,2.이륜자동차_14501_1.wav,77,69.14,7.86
이륜차주행음,2.이륜자동차_14503_1.wav,119,75.69,43.31
이륜차주행음,2.이륜자동차_14504_1.wav,113,74.55,38.45
이륜차주행음,2.이륜자동차_14505_1.wav,86,71.47,14.53
이륜차주행음,2.이륜자동차_14506_1.wav,129,77.51,51.49
이륜차주행음,2.이륜자동차_14507_1.wav,120,77.6,42.4
이륜차주행음,2.이륜자동차_14509_1.wav,118,76.15,41.85
이륜차주행음,2.이륜자동차_14510_1.wav,121,77.58,43.42
이륜차주행음,2.이륜자동차_14511_1.wav,114,79.67,34.33
이륜차주행음,2.이륜자동차_14512_1.wav,130,75.42,54.58
이륜차주행음,2.이륜자동차_14514_1.wav,106,72.31,33.69
이륜차주행음,2.이륜자동차_14515_1.wav,71,48.6,22.4
이륜차주행음,2.이륜자동차_14516_1.wav,68,57.53,10.47
이륜차주행음,2.이륜자동차_14517_1.wav,118,75.31,42.69
이륜차주행음,2.이륜자동차_14518_1.wav,70,57.82,12.18
이륜차주행음,2.이륜자동차_14519_1.wav,122,71.08,50.92
이륜차주행음,2.이륜자동차_14520_1.wav,130,76.07,53.93
이륜차주행음,2.이륜자동차_14521_1.wav,110,77.14,32.86
이륜차주행음,2.이륜자동차_14522_1.wav,116,77.19,38.81
이륜차주행음,2.이륜자동차_14523_1.wav,105,74.73,30.27
이륜차주행음,2.이륜자동차_14524_1.wav,109,75.69,33.31
이륜차주행음,2.이륜자동차_14525_1.wav,125,74.67,50.33
이륜차주행음,2.이륜자동차_14526_1.wav,113,77.77,35.23
이륜차주행음,2.이륜자동차_14527_1.wav,124,74.14,49.86
이륜차주행음,2.이륜자동차_14528_1.wav,97,74.43,22.57
이륜차주행음,2.이륜자동차_14529_1.wav,102,71.95,30.05
이륜차주행음,2.이륜자동차_14530_1.wav,71,59.29,11.71
이륜차주행음,2.이륜자동차_14531_1.wav,115,73.83,41.17
이륜차주행음,2.이륜자동차_14532_1.wav,108,74.61,33.39
이륜차주행음,2.이륜자동차_14533_1.wav,129,76.93,52.07
이륜차주행음,2.이륜자동차_14534_1.wav,123,78.29,44.71
